title,summary,categories
"김재원, 조국 '무섭노' 논란 직격. ""니 왜 이카노? 언제 정신 차릴라 카노""","""리센느 겨냥 안 했다"" 해명에 ""말장난 말고 진짜 사과해야"" 김재원 국민의힘 최고위원이 걸그룹 리센느의 '무섭노' 발언 논란과 관련해 조국 전 조국혁신당 대표를 향해 ""진짜 사과를 해야 한다""고 비판했다. 김 최고위원은 13일 열린 국민의힘 최고위원회의에서 ""22살 거제 출신 아이돌이 고향 말을 썼다는 이유로 하루아침에 조리돌림을 당했다""며 ""어제 나온 사과는 '리센느를 겨냥한 적이 없다'는 발뺌뿐이었다""고 말했다.",정치
"박지원 ""조국, 똑똑한 사람인데 왜 바보 같은 짓 하나""","박지원 더불어민주당 의원이 걸그룹 리센느의 '무섭노' 발언을 둘러싼 논란과 관련해 조국 전 조국혁신당 대표를 향해 ""나랑 가깝고 똑똑한 사람인데 왜 바보 같은 짓을 하는지 모르겠다""며 자숙을 권했다. 박 의원은 13일 SBS라디오 '김태현의 정치쇼'에 출연해 최근 조 전 대표가 일베식 '노' 표현 논란과 관련해 해명 글을 올린 데 대해 ""일주일 사이 글 30여 개를 올렸다고 하는데 그럴수록 민심과 더욱 멀어진다""고 말했다.",정치
"정청래, SNS에 '알겠어 정청래 찍을게' 공유. ""누가 만들었을까""","""그저 감사할 뿐"". 李대통령과 나란히 앉은 홍보물도 게시 (서울=뉴스1) 더불어민주당 당대표 선거에 출마하는 정청래 전 대표는 13일 회견에서 지지자들이 연호한 '알정찍'(알겠어 정청래 찍을게)이라는 문구를 사회관계망서비스(SNS)에 게시했다.",정치
"""수사·기소 분리, 신념 돼선 안 돼"". 與, 보완수사권 놓고 내홍","고민정·박범계 ""부작용 검토 후 추진"" 정청래 ""닥치고 지금 당장 전면 폐지"" 추미애 ""기득권 저항 클수록 바른길"" 더불어민주당에서 검찰 보완수사권 폐지를 둘러싸고 공개적으로 이견이 표출되고 있다. 고민정 의원과 박범계 의원은 13일 속도 조절을 주문했고, 정청래 전 대표와 추미애 경기지사는 폐지를 주장했다.",정치
"선관위, 송파 투표지 247만장 육안 검증한다. 전 과정 영상 공개","직원 440명 투입, 분류기 없이 한 장씩 확인. 참관인 105명 (서울=뉴스1) 중앙선거관리위원회가 6·3 지방선거 서울 송파구 투표지 247만6661장을 정당 참관인 입회 아래 육안으로 검증하고 전 과정을 영상으로 공개하는 내용의 재검표 방안을 국회에 보고한 것으로 13일 확인됐다.",정치
"김민재 행안부 차관, 이집트 디지털정부 협력포럼 참석",김민재 행정안전부 차관이 13일(현지시간) 이집트 카이로 포시즌스 호텔에서 열린 '한-이집트 디지털정부 협력포럼'에서 참석자들과 기념촬영하고 있다.,정치
"범여권 ""'명태균 여론조사' 尹 징역 2년, 당연한 결과. 오세훈도 심판 내려야""","범여권은 13일 윤석열 전 대통령이 명태균 씨로부터 무상 여론조사를 제공받은 혐의로 1심에서 징역 2년을 선고받은 것과 관련해 일제히 판결을 환영하며, 오세훈 서울시장 사건에 대해서도 엄정한 사법적 판단을 촉구했다. 더불어민주당 소속 서영교 국회 법제사법위원장은 이날 페이스북에 '서울의 윤석열, 오세훈에게도 법의 철퇴가 내려져야 합니다'라는 제목의 글을 올리고 ""윤석열의 명태균 게이트 유죄와 징역 2년 선고는 너무나도 당연한 결과""라고 밝혔다.",정치
"김민재 행안부 차관, 이집트 통신정보기술부 차관 면담",김민재 행정안전부 차관이 13일(현지시간) 이집트 카이로 포시즌스 호텔에서 마흐무드 바다위(Mahmoud Badawy) 이집트 통신정보기술부 차관과 면담을 갖고 디지털정부 협력센터 운영과 디지털정부 분야 협력 강화 방안을 논의하고 있다.,정치
"이재명 ""전력 남을 땐 싸게"". 가정용 전기요금 차등제 제안","이재명 대통령은 13일 ""지금 가정용 전기 요금은 밤이나 낮이나 가격이 똑같아 (에너지 효율 측면에서) 아직은 안 맞는 부분이 있다""며 요금 체계 개편의 필요성을 제기했습니다. 이 대통령은 이날 청와대에서 주재한 국가재정전략회의에서 ""전기 요금 체계를 좀 바꿔서 전력이 남아도는 시간에는 싸고, 피크타임으로 전력이 부족한 시간에는 비싸게 (책정해야 하는 것 아닌가)""라며 이같이 밝혔습니다.",정치
鄭 '연임도전'에 與전대 대진표 확정. 선호투표제 갈등도 계속(종합2보),"鄭 ""대표직 이용해 대선 출마 안 해"". 金 ""대선 연결하는 건 무의미"" 김정진 안정훈 더불어민주당 정청래 전 대표의 13일 출마 선언으로 차기 당권 대진표가 완성됐다.",정치
"중앙선관위, 이달 중 송파 투표지 재검표 추진. 전 과정 영상 기록·공개",정당 추천 참관인 참여한 가운데 육안으로 투표용지 확인 검증 총 15시간 소요 예상. 서울시장·송파구청장 선거 순 중앙선거관리위원회가 서울 올림픽공원 핸드볼경기장에 보관 중인 송파구 투표용지 247만 장에 대한 재검표 방안을 '국회 6·3 지방선거 투표용지 부족 사태 국정조사특별위원회'에 보고했다.,정치
김현지 ‘불륜·혼외자’ 음모론 유포. 언론사 대표 검찰 송치,김현지 제1부속실장 겨냥 허위 기사 작성 혐의 민주당 고발 후 수사. 정보통신망법상 명예훼손 적용 과거 ‘중국 간첩 99명 체포’ 보도했던 인물 김현지 대통령실 제1부속실장을 둘러싼 허위 의혹을 인터넷에 게시한 언론사 대표가 명예훼손 혐의로 검찰에 넘겨졌다.,사회/세계
"고등학생이 본 사회문제, AI·SW로 푼다. 경진대회 참가자 모집","경과원 SW미래채움×AI·SW중심대학 연합 경진대회 개최 도내 7개 대학 참여, 13일부터 3명 내외 1팀으로 100팀 모집 경기도와 경기도경제과학진흥원이 도내 고등학생을 대상으로 ‘2026 SW미래채움×AI·SW중심대학 연합 경진대회’ 참가자를 모집한다. 고등학생의 AI·SW 역량을 높여 미래 인재를 양성하기 위한 이번 대회는 가천대학교, 경기대학교, 경희대학교, 성균관대학교, 신한대학교, 아주대학교, 한양대학교 등 7개 대학이 참여한다.",IT/과학
"메디필드 한강병원·용인 자동차정비조합, 나눔문화 확산 앞장","용인시자원봉사센터와 협약, 우수 자원봉사자에 혜택 비급여 진료 항목 본인부담금 감면 공임비10%할인, 무상점검 제공 용인시자원봉사센터가 메디필드 한강병원, 경기도자동차전문정비사업조합 용인시지회(용인시지회)와 함께 나눔문화 확산에 나선다. 13일 이상일 용인특례시장과 강남규 메디필드 한강병원장(오른쪽)이 자원봉사자 지원을 위한 업무협약서에 서명한 뒤 기념사진을 찍고 있다.",라이프
"李대통령, '李 명사수 만든 총, 병사들은 본 적 없다' 보도에 ""정치 공격""","""조작 기초한 정치 공격, 온당한 태도 아냐"" 이재명 대통령은 지난달 연평부대 방문 당시 자신이 사용한 총기 소총 K2C1을 현역 군인 대다수는 ""본적이 없다""고 지적한 언론 보도를 반박한 기사를 인용하며 공감을 표했다. 이 대통령은 13일 엑스(X·옛 트위터)에 올린 글에서 오마이뉴스의 기사를 인용하며 ""사실에 기초한 보도가 아니라 조작에 기초한 정치적 공격은 언론으로서 온당한 태도가 아니다""라고 비판했다.",정치
"명태균 여론조사' 尹 1심 징역 2년에 범여권 ""너무나 당연한 결과""","서영교 ""오세훈 시장에도 준엄한 심판 내려야"" 박선원 ""대통령 선거 정당성에도 문제 있어"" (서울=뉴스1) 더불어민주당과 조국혁신당 등 범여권은 13일 윤석열 전 대통령이 명태균 씨로부터 여론조사를 무상으로 제공받은 혐의로 1심에서 징역 2년을 선고받자, 일제히 판결을 환영하며 오세훈 서울시장 사건에도 엄정한 판단을 촉구했다. 민주당 소속 서영교 국회 법제사법위원장은 이날 사회관계망서비스(SNS)에 '서울의 윤석열, 오세훈에게도 법의 철퇴가 내려져야 합니다'라는 제목의 글을 올리고 ""윤석열의 명태균 게이트 유죄, 징역 2년 판결은 너무나도 당연한 결과""라고 밝혔다.",정치
"홍준표 ""보복과 실험으로 나라 운영하라고 선출한 것 아냐""","""강성 지지층만 보고 일해선 안 돼"" 홍준표 전 대구시장이 검찰 보완수사권 폐지와 육·해·공군 사관학교 통합 추진을 ""개혁이 아니라 개악""이라고 비판했다. 홍 전 시장은 13일 페이스북에 ""국민들은 보복과 실험으로 나라를 운영하라고 국회의원을 선출해주고 대통령을 선출해준 건 아니다""며 ""최근 검찰의 보완수사권 문제와 삼사관학교 통합을 하겠다는 걸 보고 이건 아니라고 단연코 말한다""고 적었다.",정치
李 지지 48.9%. PK·20대서 상승-리얼미터,몽골 국빈 방문 일정을 마치고 귀국하는 이재명 대통령과 김혜경 여사가 11일(현지시간) 울란바타르 칭기즈칸 국제공항 공군 1호기에서 환송객들을 향해 인사하고 있다. 연합뉴스 이재명 대통령의 국정 수행 지지율이 2주 연속 상승하며 4주째 40%대를 기록했다는 여론조사 결과가 제시됐다.,정치
"정청래 '연임 도전', 與 전대 대진표 완성. 김민석·송영길은 鄭 협공(종합)","정청래 ""대표직 이용해 대선 출마 안 해"". 당권 도전 공식화 당대표 경선 선호투표제, 친명계 후보에 유리 관측.",정치
"이 대통령, '병사들 못본 총' 보도 관련 ""조작에 기초한 정치 공격""","李 ""언론으로서 온당한 태도 아냐"" 이재명 대통령이 지난달 연평부대 방문 당시 사용한 총기가 정작 일선에는 지급되지 않았다는 보도를 반박한 기사를 인용하며 공감을 나타냈다. 이재명 대통령이 13일 청와대에서 열린 국가재정전략회의에서 발언하고 있다.",정치
"장동혁 ""국힘 혁신 방향 고민 중, 곧 발표. 결국 당을 바꾸는 건 사람""","장동혁 국민의힘 대표는 13일 ""우리 당을 어떻게 혁신하고 바꿔나갈 것인지, 무엇을 놓고 싸워야 할지에 대해 고민하고 있다""며 ""머지않은 시간에 제가 고민한 내용을 국민께 발표하는 시간이 있을 것""이라고 밝혔다. 장 대표는 이날 서울 여의도 중앙당사에서 열린 '여의도연구원 청년 정책리더 6기 수료식 및 정책제안서 전달식'에 참석해 청년들과 질의응답을 하는 자리에서 ""결국 국민의힘이 무엇을 위해 싸워야 하고 어떤 혁신 방향을 가져야 하는지가 최근 지도부와 함께 고민하는 핵심 주제""라며 이같이 말했다.",정치
PPP alleges President Lee played golf after Navy sailor went missing,"The opposition party also accused Defense Minister Ahn Gyu-back of joining Lee for a round of golf on Sunday, the day of the disappearance. The opposition party blasted President Lee Jae Myung for allegedly playing golf while a Navy sailor went missing in the waters near the maritime border with North Korea.",정치
"한 총리, 폭염 속 건설현장 방문 “공사 늦어도 안전하게”",한성숙 국무총리는 13일 건설 노동자들의 폭염 대응 상황을 점검하기 위해 서울 중구의 한 건설 현장을 찾았다. 한 총리는 이 자리에서 관계자 보고를 받고 “현장 노동자들은 더운 날씨에 제때 휴식을 취해달라”며 “공기가 늦어지더라도 안전하게 공사를 진행해 주시길 바란다”고 했다.,정치|경제|라이프
"APEC의 성공, 이제는 아태 AI센터로 이어져야 한다",주낙영 경주시장 2025 APEC 정상회의는 성공적으로 막을 내렸다. 그러나 진정한 평가는 지금부터다.,IT/과학
내년 ‘800조+ α’ 슈퍼 예산 띄운다,이 대통령 주재 재정전략회의 올 본예산보다 10% 이상 증액 국세수입도 500조 넘어설 듯 신규 원전·SMR 건설 공식화 정부가 내년 예산안을 800조원 플러스알파(α) 규모로 편성한다. 올해 본예산보다 10% 이상 늘려 증가율은 17년 만에 최고 수준을 기록할 것으로 전망된다.,경제|정치
전대 후보 마감 3일 남았는데. 민주당 ‘경선 룰’도 못 정했다,선호투표제 놓고 당내 갈등 격화 친청계 반발 뒤 최고위 논의 스톱 전준위 “시간 얼마 없는데 답답” 더불어민주당 전당대회 후보 등록일이 3일 앞으로 다가온 13일에도 최고위원회가 당대표 선출 방식을 결정하지 못하며 당내 갈등이 연일 고조되고 있다. 당대표 출마자들이 유불리만 따지느라 경선 규칙조차 확정 짓지 못하고 있다는 비판이 나온다.,정치
